"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"1977-12-01T06:00:00.000Z","94.69","95.67","91.76","95.10","0.28","-0.34","450,970,000"
"1978-01-03T06:00:00.000Z","93.82","95.15","88.02","89.25","-6.15","-6.77","428,140,000"
"1978-02-01T06:00:00.000Z","89.93","91.32","86.58","87.04","-2.48","-3.10","368,600,000"
"1978-03-01T06:00:00.000Z","87.19","91.35","86.45","89.21","2.49","1.87","497,580,000"
"1978-04-03T06:00:00.000Z","88.46","97.91","88.07","96.83","8.54","7.92","695,600,000"
"1978-05-01T05:00:00.000Z","97.67","100.32","94.57","97.24","0.42","-0.20","775,750,000"
"1978-06-01T05:00:00.000Z","97.35","101.84","93.99","95.53","-1.76","-2.38","666,290,000"
"1978-07-03T05:00:00.000Z","95.09","101.18","93.59","100.68","5.39","4.77","541,490,000"
"1978-08-01T05:00:00.000Z","100.66","106.27","99.95","103.29","2.59","1.97","864,950,000"
"1978-09-01T05:00:00.000Z","103.68","108.05","100.66","102.54","-0.73","-1.35","672,290,000"
"1978-10-02T05:00:00.000Z","102.96","106.23","91.65","93.15","-9.16","-9.78","682,340,000"
"1978-11-01T06:00:00.000Z","96.85","97.41","91.77","94.70","1.66","1.04","514,610,000"
"1978-12-01T06:00:00.000Z","96.28","98.58","92.64","96.11","1.49","0.87","492,440,000"
"1979-01-02T06:00:00.000Z","96.73","102.59","95.22","99.93","3.97","3.35","615,730,000"
"1979-02-01T06:00:00.000Z","99.96","100.52","95.38","96.28","-3.65","-4.28","475,710,000"
"1979-03-01T06:00:00.000Z","96.90","103.31","95.98","101.59","5.52","4.89","649,800,000"
"1979-04-02T06:00:00.000Z","100.90","103.95","100.14","101.76","0.17","-0.46","620,650,000"
"1979-05-01T05:00:00.000Z","101.68","102.57","97.49","99.08","-2.63","-3.26","623,740,000"
"1979-06-01T05:00:00.000Z","99.17","103.67","98.57","102.91","3.87","3.24","735,710,000"
"1979-07-02T05:00:00.000Z","101.99","105.17","100.35","103.81","0.87","0.25","680,740,000"
"1979-08-01T05:00:00.000Z","104.17","109.84","103.14","109.32","5.31","4.68","825,050,000"
"1979-09-04T05:00:00.000Z","107.44","111.58","105.38","109.32","0","-0.62","713,940,000"
"1979-10-01T05:00:00.000Z","108.56","112.16","99.06","101.82","-6.86","-7.48","857,930,000"
"1979-11-01T06:00:00.000Z","102.57","107.89","99.42","106.16","4.26","3.64","653,650,000"
"1979-12-03T06:00:00.000Z","105.83","110.33","105.07","107.94","1.68","1.05","710,210,000"
"1980-01-02T06:00:00.000Z","105.76","117.17","103.26","114.16","5.76","5.14","1,158,240,000"
"1980-02-01T06:00:00.000Z","115.12","120.22","111.33","113.66","-0.44","-1.06","956,530,000"
"1980-03-03T06:00:00.000Z","112.50","114.34","94.23","102.09","-10.18","-10.80","876,450,000"
"1980-04-01T06:00:00.000Z","102.18","106.79","98.95","106.29","4.11","3.49","674,140,000"
"1980-05-01T05:00:00.000Z","105.46","112.72","103.50","111.24","4.66","4.03","764,920,000"
"1980-06-02T05:00:00.000Z","110.76","117.98","109.77","114.24","2.70","2.07","829,660,000"
"1980-07-01T05:00:00.000Z","114.93","123.93","113.54","121.67","6.50","5.88","1,021,770,000"
"1980-08-01T05:00:00.000Z","121.21","127.78","119.42","122.38","0.58","-0.04","965,660,000"
"1980-09-02T05:00:00.000Z","123.74","132.17","121.79","125.46","2.52","1.89","1,057,710,000"
"1980-10-01T05:00:00.000Z","127.13","135.88","124.66","127.47","1.60","0.98","1,031,790,000"
"1980-11-03T06:00:00.000Z","129.04","141.96","127.23","140.52","10.24","9.61","988,110,000"
"1980-12-01T06:00:00.000Z","137.21","140.66","125.32","135.76","-3.39","-4.01","1,025,650,000"
"1981-01-02T06:00:00.000Z","136.34","140.32","128.57","129.55","-4.57","-5.20","955,520,000"
"1981-02-02T06:00:00.000Z","126.91","132.02","124.66","131.27","1.33","0.70","816,310,000"
"1981-03-02T06:00:00.000Z","132.01","138.38","128.56","136.00","3.60","2.98","1,174,530,000"
"1981-04-01T06:00:00.000Z","136.57","137.72","131.58","132.81","-2.35","-2.97","1,123,470,000"
"1981-05-01T05:00:00.000Z","132.72","134.92","128.78","132.59","-0.17","-0.79","905,430,000"
"1981-06-01T05:00:00.000Z","132.41","135.67","128.77","131.21","-1.04","-1.66","1,100,970,000"
"1981-07-01T05:00:00.000Z","129.77","131.78","125.96","130.92","-0.22","-0.84","953,970,000"
"1981-08-03T05:00:00.000Z","130.48","135.18","122.29","122.79","-6.21","-6.83","920,550,000"
"1981-09-01T05:00:00.000Z","123.02","124.58","110.19","116.18","-5.38","-6.01","959,140,000"
"1981-10-01T05:00:00.000Z","117.08","123.28","115.00","121.89","4.91","4.29","997,560,000"
"1981-11-02T06:00:00.000Z","124.20","126.97","119.13","126.35","3.66","3.04","987,920,000"
"1981-12-01T06:00:00.000Z","126.10","127.32","121.04","122.55","-3.01","-3.63","959,470,000"
"1982-01-04T06:00:00.000Z","122.74","123.72","113.63","120.40","-1.75","-2.38","968,340,000"
"1982-02-01T06:00:00.000Z","117.78","119.81","110.03","113.11","-6.05","-6.68","972,190,000"
"1982-03-01T06:00:00.000Z","113.31","114.80","104.46","111.96","-1.02","-1.64","1,268,690,000"
"1982-04-01T06:00:00.000Z","113.79","119.33","111.48","116.44","4.00","3.38","1,136,490,000"
"1982-05-03T05:00:00.000Z","115.96","119.92","111.66","111.88","-3.92","-4.54","1,026,460,000"
"1982-06-01T05:00:00.000Z","111.97","112.48","107.01","109.61","-2.03","-2.65","1,110,530,000"
"1982-07-01T05:00:00.000Z","109.52","112.39","105.57","107.09","-2.30","-2.92","1,145,190,000"
"1982-08-02T05:00:00.000Z","107.71","120.26","102.20","119.51","11.60","10.97","1,672,770,000"
"1982-09-01T05:00:00.000Z","119.52","126.43","117.84","120.42","0.76","0.14","1,548,040,000"
"1982-10-01T05:00:00.000Z","120.40","140.40","120.15","133.72","11.04","10.42","2,068,560,000"
"1982-11-01T06:00:00.000Z","133.72","144.36","132.89","138.53","3.60","2.97","1,857,040,000"
"1982-12-01T06:00:00.000Z","138.56","143.68","134.79","140.64","1.52","0.90","1,682,080,000"
"1983-01-03T06:00:00.000Z","140.65","148.36","138.08","145.30","3.31","2.69","1,857,600,000"
"1983-02-01T06:00:00.000Z","145.29","150.88","141.90","148.06","1.90","1.28","1,615,450,000"
"1983-03-01T06:00:00.000Z","148.07","155.02","148.07","152.96","3.31","2.69","1,901,920,000"
"1983-04-04T06:00:00.000Z","152.92","164.43","150.17","164.43","7.50","6.88","1,786,870,000"
"1983-05-02T05:00:00.000Z","164.41","166.99","160.29","162.39","-1.24","-1.86","1,953,130,000"
"1983-06-01T05:00:00.000Z","162.38","171.60","160.80","167.64","3.23","2.61","1,973,860,000"
"1983-07-01T05:00:00.000Z","168.11","170.72","161.50","162.56","-3.03","-3.65","1,590,170,000"
"1983-08-01T05:00:00.000Z","162.34","165.91","158.50","164.40","1.13","0.51","1,706,430,000"
"1983-09-01T05:00:00.000Z","164.40","170.41","163.95","166.07","1.02","0.39","1,739,810,000"
"1983-10-03T05:00:00.000Z","165.99","172.65","162.86","163.55","-1.52","-2.14","1,794,620,000"
"1983-11-01T06:00:00.000Z","163.55","168.07","161.63","166.40","1.74","1.12","1,814,610,000"
"1983-12-01T06:00:00.000Z","166.37","166.77","161.58","164.93","-0.88","-1.51","1,848,860,000"
"1984-01-03T06:00:00.000Z","164.93","169.54","162.03","163.41","-0.92","-1.54","2,215,660,000"
"1984-02-01T06:00:00.000Z","163.41","164.00","152.13","157.06","-3.89","-4.51","1,932,810,000"
"1984-03-01T06:00:00.000Z","157.06","160.46","153.77","159.18","1.35","0.73","1,854,920,000"
"1984-04-02T06:00:00.000Z","159.18","160.69","154.12","160.05","0.55","-0.08","1,717,530,000"
"1984-05-01T05:00:00.000Z","160.05","162.11","148.68","150.55","-5.94","-6.56","1,939,550,000"
"1984-06-01T05:00:00.000Z","150.55","155.64","148.53","153.18","1.75","1.12","1,812,870,000"
"1984-07-02T05:00:00.000Z","153.16","153.87","147.26","150.66","-1.65","-2.27","1,662,200,000"
"1984-08-01T05:00:00.000Z","150.66","168.80","150.66","166.68","10.63","10.01","2,526,920,000"
"1984-09-04T05:00:00.000Z","166.68","169.65","163.06","166.10","-0.35","-0.97","1,768,660,000"
"1984-10-01T05:00:00.000Z","166.10","169.62","160.02","166.09","-0.01","-0.63","2,110,230,000"
"1984-11-01T06:00:00.000Z","166.09","170.41","162.99","163.58","-1.51","-2.13","1,757,280,000"
"1984-12-03T06:00:00.000Z","163.58","169.03","161.54","167.24","2.24","1.61","1,781,000,000"
"1985-01-02T06:00:00.000Z","167.20","180.27","163.36","179.63","7.41","6.79","2,673,710,000"
"1985-02-01T06:00:00.000Z","179.63","183.95","177.75","181.18","0.86","0.24","2,194,620,000"
"1985-03-01T06:00:00.000Z","181.18","183.89","176.53","180.66","-0.29","-0.91","2,153,090,000"
"1985-04-01T06:00:00.000Z","180.66","183.61","177.86","179.83","-0.46","-1.08","1,981,880,000"
"1985-05-01T05:00:00.000Z","179.83","189.98","178.35","189.55","5.41","4.78","2,350,340,000"
"1985-06-03T05:00:00.000Z","189.55","191.85","185.03","191.85","1.21","0.59","2,117,000,000"
"1985-07-01T05:00:00.000Z","191.85","196.07","189.30","190.92","-0.48","-1.11","2,463,070,000"
"1985-08-01T05:00:00.000Z","190.92","192.17","186.10","188.63","-1.20","-1.82","1,923,200,000"
"1985-09-03T05:00:00.000Z","188.63","188.80","179.45","182.08","-3.47","-4.10","1,860,160,000"
"1985-10-01T05:00:00.000Z","182.06","190.15","181.16","189.82","4.25","3.63","2,543,240,000"
"1985-11-01T06:00:00.000Z","189.82","203.40","189.37","202.17","6.51","5.88","2,445,370,000"
"1985-12-02T06:00:00.000Z","202.17","213.08","200.10","211.28","4.51","3.88","2,804,380,000"
"1986-01-02T06:00:00.000Z","211.28","214.57","202.60","211.78","0.24","-0.39","2,879,010,000"
"1986-02-03T06:00:00.000Z","211.78","227.92","210.82","226.92","7.15","6.53","2,899,100,000"
"1986-03-03T06:00:00.000Z","226.92","240.11","222.18","238.90","5.28","4.66","3,214,600,000"
"1986-04-01T06:00:00.000Z","238.90","245.47","226.30","235.52","-1.41","-2.04","3,240,400,000"
"1986-05-01T05:00:00.000Z","235.52","249.19","232.26","247.35","5.02","4.40","2,680,240,000"
"1986-06-02T05:00:00.000Z","246.04","251.81","238.23","250.84","1.41","0.79","2,649,600,000"
"1986-07-01T05:00:00.000Z","250.67","253.20","233.07","236.12","-5.87","-6.49","3,029,900,000"
"1986-08-01T05:00:00.000Z","236.12","254.24","231.92","252.93","7.12","6.50","2,701,900,000"
"1986-09-02T05:00:00.000Z","252.93","254.13","228.08","231.32","-8.54","-9.17","3,166,300,000"
"1986-10-01T05:00:00.000Z","231.32","244.51","231.32","243.98","5.47","4.85","3,016,740,000"
"1986-11-03T06:00:00.000Z","243.97","249.22","235.51","249.22","2.15","1.52","2,940,830,000"
"1986-12-01T06:00:00.000Z","249.22","254.87","241.28","242.17","-2.83","-3.45","3,260,870,000"
"1987-01-02T06:00:00.000Z","242.17","280.96","242.17","274.08","13.18","12.55","4,040,880,000"
"1987-02-02T06:00:00.000Z","274.08","287.55","273.16","284.20","3.69","3.07","3,485,300,000"
"1987-03-02T06:00:00.000Z","284.17","302.72","282.30","291.70","2.64","2.02","3,965,100,000"
"1987-04-01T06:00:00.000Z","291.59","303.65","275.67","288.36","-1.15","-1.77","3,931,700,000"
"1987-05-01T05:00:00.000Z","286.99","298.69","277.01","290.10","0.60","-0.02","3,417,700,000"
"1987-06-01T05:00:00.000Z","290.12","310.27","286.93","304.00","4.79","4.17","3,595,000,000"
"1987-07-01T05:00:00.000Z","303.99","318.85","302.53","318.66","4.82","4.20","3,966,400,000"
"1987-08-03T05:00:00.000Z","318.62","337.89","314.51","329.80","3.50","2.87","4,062,400,000"
"1987-09-01T05:00:00.000Z","329.81","332.18","308.56","321.83","-2.42","-3.04","3,723,200,000"
"1987-10-01T05:00:00.000Z","321.83","328.94","216.46","251.79","-21.76","-22.39","6,094,500,000"
"1987-11-02T06:00:00.000Z","251.73","257.21","225.75","230.30","-8.53","-9.16","3,589,530,000"
"1987-12-01T06:00:00.000Z","230.32","253.35","221.24","247.08","7.29","6.66","3,926,750,000"
"1988-01-04T06:00:00.000Z","247.10","261.78","240.17","257.07","4.04","3.42","3,494,700,000"
"1988-02-01T06:00:00.000Z","257.05","267.82","247.82","267.82","4.18","3.56","3,693,240,000"
"1988-03-01T06:00:00.000Z","267.82","272.64","256.07","258.89","-3.33","-3.96","4,052,970,000"
"1988-04-04T05:00:00.000Z","258.89","272.05","254.71","261.33","0.94","0.32","3,260,760,000"
"1988-05-02T05:00:00.000Z","261.36","263.70","248.85","262.16","0.32","-0.31","3,231,370,000"
"1988-06-01T05:00:00.000Z","262.16","276.88","262.10","273.50","4.33","3.70","4,306,710,000"
"1988-07-01T05:00:00.000Z","273.50","276.36","262.48","272.02","-0.54","-1.16","3,338,470,000"
"1988-08-01T05:00:00.000Z","272.03","274.20","256.53","261.52","-3.86","-4.48","3,327,470,000"
"1988-09-01T05:00:00.000Z","261.52","274.87","256.98","271.91","3.97","3.35","3,059,450,000"
"1988-10-03T05:00:00.000Z","271.89","283.95","268.84","278.97","2.60","1.97","3,415,160,000"
"1988-11-01T06:00:00.000Z","278.97","280.37","262.85","273.70","-1.89","-2.51","2,822,820,000"
"1988-12-01T06:00:00.000Z","273.68","280.45","270.47","277.72","1.47","0.85","2,844,900,000"
"1989-01-03T06:00:00.000Z","277.72","297.51","273.81","297.47","7.11","6.49","3,532,220,000"
"1989-02-01T06:00:00.000Z","297.47","300.57","286.26","288.86","-2.89","-3.52","3,216,280,000"
"1989-03-01T06:00:00.000Z","288.86","299.99","286.46","294.87","2.08","1.46","3,504,530,000"
"1989-04-03T05:00:00.000Z","294.87","310.45","294.35","309.64","5.01","4.39","3,237,250,000"
"1989-05-01T05:00:00.000Z","309.64","323.06","304.06","320.52","3.51","2.89","3,747,320,000"
"1989-06-01T05:00:00.000Z","320.51","329.19","314.38","317.98","-0.79","-1.42","3,966,590,000"
"1989-07-03T05:00:00.000Z","317.98","346.08","317.26","346.08","8.84","8.21","3,249,030,000"
"1989-08-01T05:00:00.000Z","346.08","352.73","339.00","351.45","1.55","0.93","3,949,100,000"
"1989-09-01T05:00:00.000Z","351.45","354.13","341.37","349.15","-0.65","-1.28","3,035,020,000"
"1989-10-02T05:00:00.000Z","349.15","360.44","327.12","340.36","-2.52","-3.14","4,012,670,000"
"1989-11-01T06:00:00.000Z","340.36","346.50","330.91","345.99","1.65","1.03","3,032,160,000"
"1989-12-01T06:00:00.000Z","346.01","354.10","339.63","353.40","2.14","1.52","3,213,420,000"
"1990-01-02T06:00:00.000Z","353.40","360.59","319.83","329.08","-6.88","-7.50","3,793,250,000"
"1990-02-01T06:00:00.000Z","329.08","336.09","322.10","331.89","0.85","0.23","2,961,970,000"
"1990-03-01T06:00:00.000Z","331.89","344.49","331.08","339.94","2.43","1.80","3,283,280,000"
"1990-04-02T05:00:00.000Z","339.94","347.30","327.76","330.80","-2.69","-3.31","2,801,220,000"
"1990-05-01T05:00:00.000Z","330.80","362.26","330.80","361.23","9.20","8.58","3,596,680,000"
"1990-06-01T05:00:00.000Z","361.26","368.78","351.23","358.02","-0.89","-1.51","3,226,280,000"
"1990-07-02T05:00:00.000Z","358.02","369.78","350.09","356.15","-0.52","-1.15","3,373,540,000"
"1990-08-01T05:00:00.000Z","356.15","357.35","306.18","322.56","-9.43","-10.05","4,020,730,000"
"1990-09-04T05:00:00.000Z","322.56","326.53","295.98","306.05","-5.12","-5.74","2,687,280,000"
"1990-10-01T05:00:00.000Z","306.10","319.69","294.51","304.00","-0.67","-1.29","3,671,900,000"
"1990-11-01T06:00:00.000Z","303.99","323.02","301.61","322.22","5.99","5.37","3,149,770,000"
"1990-12-03T06:00:00.000Z","322.23","333.98","321.97","330.22","2.48","1.86","3,116,830,000"
"1991-01-02T06:00:00.000Z","330.20","343.93","309.35","343.93","4.15","3.53","3,660,240,000"
"1991-02-01T06:00:00.000Z","343.91","370.96","340.37","367.07","6.73","6.11","4,303,170,000"
"1991-03-01T06:00:00.000Z","367.07","379.66","363.73","375.22","2.22","1.60","3,927,920,000"
"1991-04-01T06:00:00.000Z","375.22","391.26","370.27","375.34","0.03","-0.59","4,017,200,000"
"1991-05-01T05:00:00.000Z","375.35","389.85","365.83","389.83","3.86","3.24","3,739,700,000"
"1991-06-03T05:00:00.000Z","389.81","389.81","367.98","371.16","-4.79","-5.41","3,258,730,000"
"1991-07-01T05:00:00.000Z","371.18","387.81","370.92","387.81","4.49","3.86","3,481,570,000"
"1991-08-01T05:00:00.000Z","387.81","396.82","374.09","395.43","1.96","1.34","3,713,820,000"
"1991-09-03T05:00:00.000Z","395.43","397.62","382.77","387.86","-1.91","-2.54","3,260,990,000"
"1991-10-01T05:00:00.000Z","387.86","393.81","376.11","392.45","1.18","0.56","4,082,380,000"
"1991-11-01T06:00:00.000Z","392.46","398.22","371.63","375.22","-4.39","-5.01","3,737,620,000"
"1991-12-02T06:00:00.000Z","375.11","418.32","371.36","417.09","11.16","10.54","4,155,310,000"
"1992-01-02T06:00:00.000Z","417.03","421.18","408.64","408.78","-1.99","-2.62","5,286,280,000"
"1992-02-03T06:00:00.000Z","408.79","418.08","406.34","412.70","0.96","0.34","4,267,610,000"
"1992-03-02T06:00:00.000Z","412.68","413.78","401.94","403.69","-2.18","-2.81","4,066,240,000"
"1992-04-01T06:00:00.000Z","403.67","416.28","392.41","414.95","2.79","2.17","4,315,840,000"
"1992-05-01T05:00:00.000Z","414.95","418.75","409.85","415.35","0.10","-0.53","3,643,980,000"
"1992-06-01T05:00:00.000Z","415.35","417.30","399.92","408.14","-1.74","-2.36","4,259,830,000"
"1992-07-01T05:00:00.000Z","408.20","424.80","407.20","424.21","3.94","3.31","4,265,220,000"
"1992-08-03T05:00:00.000Z","424.19","425.14","408.30","414.03","-2.40","-3.02","3,653,820,000"
"1992-09-01T05:00:00.000Z","414.03","425.27","412.71","417.80","0.91","0.29","4,023,850,000"
"1992-10-01T05:00:00.000Z","417.80","421.16","396.80","418.68","0.21","-0.41","4,507,010,000"
"1992-11-02T06:00:00.000Z","418.66","431.93","415.58","431.35","3.03","2.40","4,148,770,000"
"1992-12-01T06:00:00.000Z","431.35","442.65","428.61","435.71","1.01","0.39","4,876,150,000"
"1993-01-04T06:00:00.000Z","435.70","442.66","426.88","438.78","0.70","0.08","5,280,850,000"
"1993-02-01T06:00:00.000Z","438.78","450.04","428.25","443.38","1.05","0.43","5,442,450,000"
"1993-03-01T06:00:00.000Z","443.38","456.76","441.07","451.67","1.87","1.25","5,766,950,000"
"1993-04-01T06:00:00.000Z","451.67","452.63","432.30","440.19","-2.54","-3.16","5,853,170,000"
"1993-05-03T05:00:00.000Z","440.19","454.55","436.86","450.19","2.27","1.65","5,108,640,000"
"1993-06-01T05:00:00.000Z","450.23","455.63","442.50","450.53","0.08","-0.55","5,544,400,000"
"1993-07-01T05:00:00.000Z","450.54","451.15","441.40","448.13","-0.53","-1.16","5,308,530,000"
"1993-08-02T05:00:00.000Z","448.13","463.56","446.94","463.56","3.44","2.82","5,506,200,000"
"1993-09-01T05:00:00.000Z","463.55","463.80","449.64","458.93","-1.00","-1.62","5,552,720,000"
"1993-10-01T05:00:00.000Z","458.93","471.10","456.40","467.83","1.94","1.32","5,940,460,000"
"1993-11-01T06:00:00.000Z","467.83","469.11","454.36","461.79","-1.29","-1.91","5,876,610,000"
"1993-12-01T06:00:00.000Z","461.93","471.29","461.45","466.45","1.01","0.39","5,791,210,000"
"1994-01-03T06:00:00.000Z","466.51","482.85","464.36","481.61","3.25","2.63","6,627,390,000"
"1994-02-01T06:00:00.000Z","481.60","482.23","464.26","467.14","-3.00","-3.63","5,853,100,000"
"1994-03-01T06:00:00.000Z","467.19","471.09","436.16","445.77","-4.57","-5.20","7,225,010,000"
"1994-04-04T05:00:00.000Z","445.66","452.79","435.86","450.91","1.15","0.53","5,735,010,000"
"1994-05-02T05:00:00.000Z","450.91","457.77","440.78","456.50","1.24","0.62","5,675,970,000"
"1994-06-01T05:00:00.000Z","456.50","463.23","439.83","444.27","-2.68","-3.30","5,852,670,000"
"1994-07-01T05:00:00.000Z","444.27","459.33","443.58","458.26","3.15","2.53","4,980,100,000"
"1994-08-01T05:00:00.000Z","458.28","477.59","456.08","475.49","3.76","3.14","6,398,750,000"
"1994-09-01T05:00:00.000Z","475.49","475.49","458.47","462.71","-2.69","-3.31","6,152,870,000"
"1994-10-03T05:00:00.000Z","462.69","474.74","449.27","472.35","2.08","1.46","6,344,700,000"
"1994-11-01T06:00:00.000Z","472.26","472.26","444.18","453.69","-3.95","-4.57","6,251,240,000"
"1994-12-01T06:00:00.000Z","453.55","462.73","442.88","459.27","1.23","0.61","6,351,530,000"
"1995-01-03T06:00:00.000Z","459.21","471.36","457.20","470.42","2.43","1.80","6,852,060,000"
"1995-02-01T06:00:00.000Z","470.42","489.19","469.29","487.39","3.61","2.98","6,330,100,000"
"1995-03-01T06:00:00.000Z","487.39","508.15","479.70","500.71","2.73","2.11","7,792,400,000"
"1995-04-03T05:00:00.000Z","500.70","515.29","500.20","514.71","2.80","2.17","6,307,030,000"
"1995-05-01T05:00:00.000Z","514.76","533.41","513.03","533.40","3.63","3.01","7,555,690,000"
"1995-06-01T05:00:00.000Z","533.40","551.07","526.00","544.75","2.13","1.50","7,555,650,000"
"1995-07-03T05:00:00.000Z","544.75","565.40","542.51","562.06","3.18","2.55","7,307,960,000"
"1995-08-01T05:00:00.000Z","562.06","565.62","553.04","561.88","-0.03","-0.65","7,146,620,000"
"1995-09-01T05:00:00.000Z","561.88","587.61","561.01","584.41","4.01","3.39","7,052,830,000"
"1995-10-02T05:00:00.000Z","584.41","590.66","571.55","581.50","-0.50","-1.12","8,043,320,000"
"1995-11-01T06:00:00.000Z","581.50","608.69","581.04","605.37","4.10","3.48","7,602,150,000"
"1995-12-01T06:00:00.000Z","605.37","622.88","605.05","615.93","1.74","1.12","7,697,540,000"
"1996-01-02T06:00:00.000Z","615.93","636.18","597.29","636.02","3.26","2.64","9,188,050,000"
"1996-02-01T06:00:00.000Z","636.02","664.23","633.71","640.43","0.69","0.07","8,749,960,000"
"1996-03-01T06:00:00.000Z","640.43","656.97","627.63","645.50","0.79","0.17","8,984,200,000"
"1996-04-01T06:00:00.000Z","645.50","656.68","624.14","654.17","1.34","0.72","8,875,580,000"
"1996-05-01T05:00:00.000Z","654.17","681.10","630.07","669.12","2.29","1.66","8,921,140,000"
"1996-06-03T05:00:00.000Z","669.12","680.32","658.75","670.63","0.23","-0.40","7,930,840,000"
"1996-07-01T05:00:00.000Z","670.63","675.88","605.88","639.95","-4.57","-5.20","8,849,860,000"
"1996-08-01T05:00:00.000Z","639.95","670.68","639.49","651.99","1.88","1.26","7,380,320,000"
"1996-09-03T05:00:00.000Z","651.99","690.88","643.97","687.33","5.42","4.80","8,064,070,000"
"1996-10-01T05:00:00.000Z","687.31","714.10","684.44","705.27","2.61","1.99","9,703,670,000"
"1996-11-01T06:00:00.000Z","705.27","762.12","701.30","757.02","7.34","6.71","8,763,850,000"
"1996-12-02T06:00:00.000Z","757.02","761.75","716.69","740.74","-2.15","-2.77","9,089,170,000"
"1997-01-02T06:00:00.000Z","740.74","794.67","729.55","786.16","6.13","5.51","11,635,830,000"
"1997-02-03T06:00:00.000Z","786.16","817.68","773.43","790.82","0.59","-0.03","9,715,930,000"
"1997-03-03T06:00:00.000Z","790.82","814.90","756.13","757.12","-4.26","-4.88","10,120,760,000"
"1997-04-01T06:00:00.000Z","757.12","804.13","733.54","801.34","5.84","5.22","10,454,880,000"
"1997-05-01T05:00:00.000Z","801.34","851.87","793.21","848.28","5.86","5.23","10,106,650,000"
"1997-06-02T05:00:00.000Z","848.28","902.09","838.82","885.14","4.35","3.72","10,857,950,000"
"1997-07-01T05:00:00.000Z","885.14","957.73","884.54","954.31","7.81","7.19","11,958,120,000"
"1997-08-01T05:00:00.000Z","954.29","964.17","893.34","899.47","-5.75","-6.37","10,606,100,000"
"1997-09-02T05:00:00.000Z","899.47","960.59","899.47","947.28","5.32","4.69","11,383,000,000"
"1997-10-01T05:00:00.000Z","947.28","983.12","855.27","914.62","-3.45","-4.07","14,017,260,000"
"1997-11-03T06:00:00.000Z","914.62","964.55","900.61","955.40","4.46","3.84","10,173,620,000"
"1997-12-01T06:00:00.000Z","955.40","986.25","924.92","970.43","1.57","0.95","11,958,880,000"
"1998-01-02T06:00:00.000Z","970.43","992.65","912.83","980.28","1.02","0.39","12,733,830,000"
"1998-02-02T06:00:00.000Z","980.28","1,051.66","980.28","1,049.34","7.04","6.42","11,656,550,000"
"1998-03-02T06:00:00.000Z","1,049.34","1,113.07","1,030.87","1,101.75","4.99","4.37","13,719,590,000"
"1998-04-01T06:00:00.000Z","1,101.75","1,132.98","1,076.70","1,111.75","0.91","0.28","13,656,060,000"
"1998-05-01T05:00:00.000Z","1,111.75","1,130.52","1,074.39","1,090.82","-1.88","-2.51","11,477,140,000"
"1998-06-01T05:00:00.000Z","1,090.82","1,145.15","1,074.67","1,133.84","3.94","3.32","13,551,970,000"
"1998-07-01T05:00:00.000Z","1,133.84","1,190.58","1,114.30","1,120.67","-1.16","-1.78","14,194,800,000"
"1998-08-03T05:00:00.000Z","1,120.67","1,121.79","957.28","957.28","-14.58","-15.20","15,071,550,000"
"1998-09-01T05:00:00.000Z","957.28","1,066.11","939.98","1,017.01","6.24","5.62","16,714,080,000"
"1998-10-01T05:00:00.000Z","1,017.01","1,103.78","923.32","1,098.67","8.03","7.41","18,001,650,000"
"1998-11-02T06:00:00.000Z","1,098.67","1,192.97","1,098.67","1,163.63","5.91","5.29","13,451,280,000"
"1998-12-01T06:00:00.000Z","1,163.63","1,244.93","1,136.89","1,229.23","5.64","5.01","15,181,450,000"
"1999-01-04T06:00:00.000Z","1,229.23","1,280.37","1,205.46","1,279.64","4.10","3.48","16,213,500,000"
"1999-02-01T06:00:00.000Z","1,279.64","1,283.84","1,211.89","1,238.33","-3.23","-3.85","14,555,860,000"
"1999-03-01T06:00:00.000Z","1,238.33","1,323.82","1,216.03","1,286.37","3.88","3.26","18,002,500,000"
"1999-04-01T06:00:00.000Z","1,286.37","1,371.56","1,282.56","1,335.18","3.79","3.17","18,523,200,000"
"1999-05-03T05:00:00.000Z","1,335.18","1,375.98","1,277.31","1,301.84","-2.50","-3.12","15,880,260,000"
"1999-06-01T05:00:00.000Z","1,301.84","1,372.93","1,277.47","1,372.71","5.44","4.82","16,079,170,000"
"1999-07-01T05:00:00.000Z","1,372.71","1,420.33","1,328.49","1,328.72","-3.20","-3.83","15,332,930,000"
"1999-08-02T05:00:00.000Z","1,328.72","1,382.84","1,267.73","1,320.41","-0.63","-1.25","15,818,550,000"
"1999-09-01T05:00:00.000Z","1,320.41","1,361.39","1,256.26","1,282.71","-2.86","-3.48","16,438,700,000"
"1999-10-01T05:00:00.000Z","1,282.71","1,373.17","1,233.70","1,362.93","6.25","5.63","18,832,000,000"
"1999-11-01T06:00:00.000Z","1,362.93","1,425.31","1,346.41","1,388.91","1.91","1.28","18,384,820,000"
"1999-12-01T06:00:00.000Z","1,388.91","1,473.10","1,387.38","1,469.25","5.78","5.16","19,640,690,000"
"2000-01-03T06:00:00.000Z","1,469.25","1,478.00","1,350.14","1,394.46","-5.09","-5.71","21,494,400,000"
"2000-02-01T06:00:00.000Z","1,394.46","1,444.55","1,325.07","1,366.42","-2.01","-2.63","20,912,000,000"
